22:16:44 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:44 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:44 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:44 | 401 |       413.5µs | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:44 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:44 | 401 |      3.4664ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:44 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:44 | 401 |         508µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:44 | 401 |       1.874ms | 127.0.0.1 | POST | /api/admin/users | -
22:16:45 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:45 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:45 | 401 |      5.3099ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:45 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:45 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:45 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:45 | 401 |     11.7852ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:45 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:45 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:45 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:45 | 401 |       1.089ms | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:45 | 401 |       1.654ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:45 | 401 |       507.7µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:45 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:45 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:45 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:45 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:45 | 401 |      1.3003ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:45 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:45 | 401 |       1.038ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:45 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:45 | 401 |       507.6µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:45 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:45 | 401 |       526.7µs | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:45 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:45 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:45 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:45 | 401 |       505.9µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:45 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:45 | 401 |       380.7µs | 127.0.0.1 | POST | /api/admin/users | -
22:16:46 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:46 | 401 |      8.1992ms | 127.0.0.1 | POST | /api/admin/users | -
22:16:46 | 401 |       959.8µs | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:46 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:46 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:46 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:46 | 401 |      1.0187ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:46 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:46 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:46 | 401 |      1.5672ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:47 | 401 |      1.0415ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |       507.2µs | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:47 | 401 |     16.4332ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |     18.4894ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |     18.4288ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |     12.9345ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |     11.8788ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |      8.4496ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |       995.8µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |       996.6µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |      2.5085ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |      1.0098ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |            0s | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |         997µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |       667.5µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |      1.5922ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |      1.1394ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |      1.3941ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |       562.7µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:47 | 401 |       345.7µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |       790.2µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |      1.4425ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |            0s | 127.0.0.1 | POST | /api/auth/login | -
22:16:47 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:47 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |       507.5µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |       507.5µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |       505.7µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:48 | 401 |      1.0742ms | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:48 | 401 |       508.4µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:48 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:48 | 401 |       804.1µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:48 | 401 |      3.5186ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |       998.4µs | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |       591.1µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:48 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |       509.1µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |       506.2µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |       508.2µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:48 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:48 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:48 | 401 |     20.9797ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:48 | 401 |       527.5µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:48 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:48 | 401 |      1.0451ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:49 | 401 |      3.2581ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:49 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:49 | 401 |       997.8µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:49 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:49 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:49 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:49 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:49 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:49 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:49 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:49 | 401 |       1.378ms | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:49 | 401 |       663.7µs | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:49 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:49 | 401 |    132.2981ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:49 | 401 |    167.7318ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:50 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:50 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:50 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:50 | 401 |     54.1218ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |       507.8µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |      1.0619ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |       505.1µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:50 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:50 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:50 | 401 |     16.2939ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |     31.7117ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |      9.0419ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |    235.8667ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:50 | 401 |      3.6517ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:50 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:50 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:50 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:50 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:50 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:50 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:50 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:50 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:50 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:50 | 401 |      1.0758ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:51 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:51 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:51 | 401 |       751.8µs | 127.0.0.1 | POST | /api/admin/users | -
22:16:51 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:51 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:51 | 401 |       329.6µs | 127.0.0.1 | POST | /api/admin/users | -
22:16:51 | 401 |       506.4µs | 127.0.0.1 | POST | /api/admin/users | -
22:16:51 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:51 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:51 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:51 | 401 |       903.9µs | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:51 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |      3.8322ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       1.009ms | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |     14.9744ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |     20.7564ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:51 | 401 |      5.8425ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       506.6µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |      1.7921ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |         532µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |      1.4242ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       1.562ms | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:51 | 401 |       581.5µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:51 | 401 |       1.886ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |      1.5636ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       533.4µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       505.9µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       1.051ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       590.7µs | 127.0.0.1 | POST | /api/admin/users | -
22:16:51 | 401 |       998.9µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       998.3µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |            0s | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |         492µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       1.669ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:51 | 401 |       710.7µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |      3.5124ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |      5.6043ms | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |      3.7292ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |       994.5µs | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |       726.7µs | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |        1.27ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |      1.1741ms | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |      1.0402ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |       511.1µs | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |      8.0232ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |       613.4µs | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |      4.0955ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |      1.3345ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |        9.25ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |      9.3195ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |       506.8µs | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |       530.6µs | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:52 | 401 |      7.3107ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |      1.0407ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |      1.0118ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |            0s | 127.0.0.1 | DELETE | /api/admin/users/6c6a04e9-8fef-4e45-8154-dbd36ec04d31 | -
22:16:52 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:52 | 401 |      1.5542ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |      1.8827ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |       618.7µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |       997.5µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:52 | 401 |      1.1858ms | 127.0.0.1 | POST | /api/auth/login | -
22:16:53 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
22:16:53 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:53 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:53 | 401 |       996.7µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:53 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:53 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:53 | 401 |       552.6µs | 127.0.0.1 | POST | /api/auth/login | -
22:16:53 | 401 |            0s | 127.0.0.1 | POST | /api/admin/users | -
22:16:53 | 401 |            0s | 127.0.0.1 | PUT | /api/admin/users/85ee1dc9-9dd6-4d36-b3b3-73734bb3e9a8 | -
